personId,season_year,personName,position,games_played,minutes_float,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,fg_percentage,three_pt_percentage,ft_percentage,avg_minutes,avg_points,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_fouls
203090,2012-13,Maurice Harkless,C/F/G,76,1973.6333333333334,260,564,32,117,73,128,122,213,335,50,88,62,69,144,625,-468,0.46099290780141844,0.27350427350427353,0.5703125,25.96885964912281,8.223684210526315,4.407894736842105,0.6578947368421053,1.1578947368421053,0.8157894736842105,0.9078947368421053,1.894736842105263
203090,2013-14,Maurice Harkless,F,80,1949.6,224,483,59,154,85,143,69,195,264,80,97,50,86,140,592,-306,0.463768115942029,0.38311688311688313,0.5944055944055944,24.369999999999997,7.4,3.3,1.0,1.2125,0.625,1.075,1.75
203090,2014-15,Maurice Harkless,F,45,674.25,63,158,10,56,22,41,38,68,106,25,32,9,27,66,158,-88,0.3987341772151899,0.17857142857142858,0.5365853658536586,14.983333333333333,3.511111111111111,2.3555555555555556,0.5555555555555556,0.7111111111111111,0.2,0.6,1.4666666666666666
203090,2015-16,Maurice Harkless,F,78,1457.0833333333333,195,411,39,140,69,111,101,179,280,67,49,35,62,124,498,29,0.4744525547445255,0.2785714285714286,0.6216216216216216,18.680555555555554,6.384615384615385,3.58974358974359,0.8589743589743589,0.6282051282051282,0.44871794871794873,0.7948717948717948,1.5897435897435896
203090,2016-17,Maurice Harkless,F,77,2223.1,314,624,68,194,77,124,125,216,341,88,85,70,86,214,773,48,0.5032051282051282,0.35051546391752575,0.6209677419354839,28.87142857142857,10.03896103896104,4.428571428571429,1.1428571428571428,1.103896103896104,0.9090909090909091,1.1168831168831168,2.779220779220779
203090,2017-18,Maurice Harkless,F,59,1263.8,147,297,49,118,42,59,46,116,162,53,48,43,40,103,385,7,0.494949494949495,0.4152542372881356,0.711864406779661,21.420338983050847,6.52542372881356,2.7457627118644066,0.8983050847457628,0.8135593220338984,0.7288135593220338,0.6779661016949152,1.7457627118644068
203090,2018-19,Maurice Harkless,F,60,1415.1833333333334,189,388,33,120,49,73,77,192,269,74,67,53,45,163,460,237,0.48711340206185566,0.275,0.6712328767123288,23.58638888888889,7.666666666666667,4.483333333333333,1.2333333333333334,1.1166666666666667,0.8833333333333333,0.75,2.716666666666667
203090,2019-20,Maurice Harkless,F/G,62,1426.75,142,283,34,98,39,66,55,185,240,68,58,33,53,148,357,21,0.5017667844522968,0.3469387755102041,0.5909090909090909,23.012096774193548,5.758064516129032,3.870967741935484,1.096774193548387,0.9354838709677419,0.532258064516129,0.8548387096774194,2.3870967741935485
203090,2020-21,Maurice Harkless,F,37,771.9,69,165,23,84,33,43,13,76,89,44,30,20,22,86,194,-44,0.41818181818181815,0.27380952380952384,0.7674418604651163,20.86216216216216,5.243243243243243,2.4054054054054053,1.1891891891891893,0.8108108108108109,0.5405405405405406,0.5945945945945946,2.324324324324324
203090,2021-22,Maurice Harkless,F,47,863.5,83,181,31,101,20,28,12,100,112,23,29,24,31,77,217,-90,0.4585635359116022,0.3069306930693069,0.7142857142857143,18.372340425531913,4.617021276595745,2.382978723404255,0.48936170212765956,0.6170212765957447,0.5106382978723404,0.6595744680851063,1.6382978723404256
203091,2013-14,Royce White,N/A,3,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-6,0.0,0.0,0.0,2.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
203092,2012-13,Tyler Zeller,C,77,2033.1833333333334,245,559,0,4,120,157,159,279,438,96,35,70,95,251,610,-260,0.43828264758497315,0.0,0.7643312101910829,26.404978354978354,7.922077922077922,5.688311688311688,1.2467532467532467,0.45454545454545453,0.9090909090909091,1.2337662337662338,3.25974025974026
203092,2013-14,Tyler Zeller,C,70,1049.4166666666667,156,290,0,1,87,121,103,179,282,36,18,38,60,137,399,-5,0.5379310344827586,0.0,0.71900826446281,14.991666666666667,5.7,4.0285714285714285,0.5142857142857142,0.2571428571428571,0.5428571428571428,0.8571428571428571,1.957142857142857
203092,2014-15,Tyler Zeller,C,82,1730.8833333333332,340,619,0,0,153,186,146,319,465,113,18,52,76,205,833,-119,0.5492730210016155,0.0,0.8225806451612904,21.10833333333333,10.158536585365853,5.670731707317073,1.3780487804878048,0.21951219512195122,0.6341463414634146,0.926829268292683,2.5
203092,2015-16,Tyler Zeller,C,60,709.9333333333333,138,290,0,0,88,108,62,116,178,29,10,22,46,97,364,-65,0.47586206896551725,0.0,0.8148148148148148,11.83222222222222,6.066666666666666,2.966666666666667,0.48333333333333334,0.16666666666666666,0.36666666666666664,0.7666666666666667,1.6166666666666667
203092,2016-17,Tyler Zeller,C,51,524.7,78,158,0,1,22,39,43,81,124,42,7,21,20,61,178,-2,0.4936708860759494,0.0,0.5641025641025641,10.288235294117648,3.4901960784313726,2.4313725490196076,0.8235294117647058,0.13725490196078433,0.4117647058823529,0.39215686274509803,1.196078431372549
203092,2017-18,Tyler Zeller,C,66,1108.2,187,334,10,28,57,79,110,195,305,47,15,35,47,126,441,26,0.5598802395209581,0.35714285714285715,0.7215189873417721,16.790909090909093,6.681818181818182,4.621212121212121,0.7121212121212122,0.22727272727272727,0.5303030303030303,0.7121212121212122,1.9090909090909092
203092,2018-19,Tyler Zeller,C,6,92.85,16,30,0,1,14,18,11,13,24,4,1,3,4,20,46,12,0.5333333333333333,0.0,0.7777777777777778,15.475,7.666666666666667,4.0,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666,3.3333333333333335
203092,2019-20,Tyler Zeller,N/A,2,3.8833333333333333,1,4,0,0,0,0,3,1,4,0,0,0,0,0,2,3,0.25,0.0,0.0,1.9416666666666667,1.0,2.0,0.0,0.0,0.0,0.0,0.0
203093,2012-13,Terrence Jones,N/A,19,275.68333333333334,43,94,5,19,13,17,28,37,65,15,12,19,13,21,104,-3,0.4574468085106383,0.2631578947368421,0.7647058823529411,14.509649122807017,5.473684210526316,3.4210526315789473,0.7894736842105263,0.631578947368421,1.0,0.6842105263157895,1.105263157894737
203093,2013-14,Terrence Jones,F,76,2078.0833333333335,386,712,31,101,118,195,162,366,528,87,53,99,71,139,921,123,0.5421348314606742,0.3069306930693069,0.6051282051282051,27.343201754385966,12.118421052631579,6.947368421052632,1.144736842105263,0.6973684210526315,1.3026315789473684,0.9342105263157895,1.8289473684210527
203093,2014-15,Terrence Jones,F,33,889.4666666666667,158,299,13,37,57,94,78,142,220,36,18,59,37,78,386,79,0.5284280936454849,0.35135135135135137,0.6063829787234043,26.953535353535354,11.696969696969697,6.666666666666667,1.0909090909090908,0.5454545454545454,1.7878787878787878,1.121212121212121,2.3636363636363638
203093,2015-16,Terrence Jones,F,50,1044.2333333333333,166,367,25,79,77,116,62,149,211,41,23,39,49,86,434,-240,0.45231607629427795,0.31645569620253167,0.6637931034482759,20.884666666666668,8.68,4.22,0.82,0.46,0.78,0.98,1.72
203093,2016-17,Terrence Jones,C/F,54,1270.8666666666666,231,492,19,75,103,170,65,241,306,59,40,54,48,67,584,-59,0.4695121951219512,0.25333333333333335,0.6058823529411764,23.534567901234567,10.814814814814815,5.666666666666667,1.0925925925925926,0.7407407407407407,1.0,0.8888888888888888,1.2407407407407407
203093,2018-19,Terrence Jones,N/A,2,5.1,1,4,0,2,0,1,0,4,4,0,0,0,1,1,2,-12,0.25,0.0,0.0,2.55,1.0,2.0,0.0,0.0,0.0,0.5,0.5
203094,2012-13,Andrew Nicholson,F/G,75,1249.4166666666667,256,486,0,0,75,94,69,189,258,44,24,32,79,133,587,-157,0.5267489711934157,0.0,0.7978723404255319,16.65888888888889,7.826666666666667,3.44,0.5866666666666667,0.32,0.4266666666666667,1.0533333333333332,1.7733333333333334
203094,2013-14,Andrew Nicholson,C/F,76,1173.55,180,420,28,89,47,57,53,202,255,25,18,23,51,150,435,-153,0.42857142857142855,0.3146067415730337,0.8245614035087719,15.441447368421052,5.723684210526316,3.3552631578947367,0.32894736842105265,0.23684210526315788,0.3026315789473684,0.6710526315789473,1.9736842105263157
203094,2014-15,Andrew Nicholson,F,40,492.1,83,190,13,41,15,25,17,65,82,22,6,12,24,51,194,-83,0.4368421052631579,0.3170731707317073,0.6,12.3025,4.85,2.05,0.55,0.15,0.3,0.6,1.275
203094,2015-16,Andrew Nicholson,N/A,56,822.7666666666667,146,310,41,114,51,65,34,167,201,25,10,22,41,69,384,34,0.47096774193548385,0.35964912280701755,0.7846153846153846,14.692261904761905,6.857142857142857,3.5892857142857144,0.44642857142857145,0.17857142857142858,0.39285714285714285,0.7321428571428571,1.2321428571428572
203094,2016-17,Andrew Nicholson,N/A,38,341.98333333333335,43,111,5,27,9,14,15,46,61,10,16,6,17,55,100,-129,0.38738738738738737,0.18518518518518517,0.6428571428571429,8.999561403508773,2.6315789473684212,1.605263157894737,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.4473684210526316,1.4473684210526316
203095,2012-13,Evan Fournier,G,38,428.28333333333336,75,152,22,54,30,39,6,29,35,44,19,1,32,65,202,59,0.4934210526315789,0.4074074074074074,0.7692307692307693,11.27061403508772,5.315789473684211,0.9210526315789473,1.1578947368421053,0.5,0.02631578947368421,0.8421052631578947,1.7105263157894737
203095,2013-14,Evan Fournier,F/G,76,1503.4833333333333,228,544,89,237,93,123,34,168,202,112,34,7,100,179,638,10,0.41911764705882354,0.3755274261603376,0.7560975609756098,19.782675438596492,8.394736842105264,2.6578947368421053,1.4736842105263157,0.4473684210526316,0.09210526315789473,1.3157894736842106,2.3552631578947367
203095,2014-15,Evan Fournier,F/G,58,1661.15,253,575,85,225,107,147,28,125,153,120,40,2,82,116,698,-146,0.44,0.37777777777777777,0.7278911564625851,28.64051724137931,12.03448275862069,2.6379310344827585,2.0689655172413794,0.6896551724137931,0.034482758620689655,1.4137931034482758,2.0
203095,2015-16,Evan Fournier,F/G,79,2566.133333333333,429,929,156,390,199,238,33,192,225,214,96,2,133,214,1213,-191,0.46178686759956944,0.4,0.8361344537815126,32.482700421940926,15.354430379746836,2.848101265822785,2.7088607594936707,1.2151898734177216,0.02531645569620253,1.6835443037974684,2.7088607594936707
203095,2016-17,Evan Fournier,G,68,2233.7166666666667,408,930,128,360,223,277,44,165,209,202,66,4,141,180,1167,-194,0.43870967741935485,0.35555555555555557,0.8050541516245487,32.848774509803924,17.16176470588235,3.073529411764706,2.9705882352941178,0.9705882352941176,0.058823529411764705,2.073529411764706,2.6470588235294117
203095,2017-18,Evan Fournier,F/G,57,1837.2,368,802,127,335,150,173,23,157,180,165,47,16,95,138,1013,-117,0.45885286783042395,0.37910447761194027,0.8670520231213873,32.23157894736842,17.771929824561404,3.1578947368421053,2.8947368421052633,0.8245614035087719,0.2807017543859649,1.6666666666666667,2.4210526315789473
203095,2018-19,Evan Fournier,G,81,2553.2833333333333,468,1069,153,450,137,170,38,220,258,295,71,12,154,225,1226,95,0.43779232927970063,0.34,0.8058823529411765,31.52201646090535,15.135802469135802,3.185185185185185,3.6419753086419755,0.8765432098765432,0.14814814814814814,1.9012345679012346,2.7777777777777777
203095,2019-20,Evan Fournier,G,66,2075.616666666667,434,929,173,434,180,220,18,153,171,209,71,15,125,161,1221,-82,0.4671689989235737,0.3986175115207373,0.8181818181818182,31.448737373737377,18.5,2.590909090909091,3.1666666666666665,1.0757575757575757,0.22727272727272727,1.893939393939394,2.4393939393939394
203095,2020-21,Evan Fournier,F/G,42,1259.0166666666667,247,541,117,283,108,137,10,118,128,144,47,19,73,96,719,-35,0.4565619223659889,0.4134275618374558,0.7883211678832117,29.9765873015873,17.11904761904762,3.0476190476190474,3.4285714285714284,1.119047619047619,0.4523809523809524,1.7380952380952381,2.2857142857142856
203095,2021-22,Evan Fournier,F/G,80,2357.983333333333,402,965,241,619,80,113,34,176,210,171,79,20,105,180,1125,-93,0.41658031088082903,0.3893376413570275,0.7079646017699115,29.474791666666665,14.0625,2.625,2.1375,0.9875,0.25,1.3125,2.25
203095,2022-23,Evan Fournier,G,27,458.7166666666667,56,166,35,114,18,21,4,45,49,36,16,3,22,46,165,-54,0.3373493975903614,0.30701754385964913,0.8571428571428571,16.98950617283951,6.111111111111111,1.8148148148148149,1.3333333333333333,0.5925925925925926,0.1111111111111111,0.8148148148148148,1.7037037037037037
203095,2023-24,Evan Fournier,N/A,32,579.6666666666666,79,221,33,130,29,36,5,53,58,48,29,7,21,48,220,-140,0.3574660633484163,0.25384615384615383,0.8055555555555556,18.114583333333332,6.875,1.8125,1.5,0.90625,0.21875,0.65625,1.5
203096,2012-13,Jared Sullinger,F,45,891.5333333333333,111,225,1,5,47,63,92,172,264,35,22,22,29,154,270,42,0.49333333333333335,0.2,0.746031746031746,19.811851851851852,6.0,5.866666666666666,0.7777777777777778,0.4888888888888889,0.4888888888888889,0.6444444444444445,3.422222222222222
203096,2013-14,Jared Sullinger,C/F,74,2041.3,384,899,56,208,158,203,241,360,601,118,35,49,119,251,982,-13,0.4271412680756396,0.2692307692307692,0.7783251231527094,27.585135135135136,13.27027027027027,8.121621621621621,1.5945945945945945,0.47297297297297297,0.6621621621621622,1.6081081081081081,3.391891891891892
203096,2014-15,Jared Sullinger,F,58,1566.3666666666666,311,708,52,184,96,129,147,294,441,134,44,42,78,153,770,-23,0.4392655367231638,0.2826086956521739,0.7441860465116279,27.006321839080456,13.275862068965518,7.603448275862069,2.310344827586207,0.7586206896551724,0.7241379310344828,1.3448275862068966,2.6379310344827585
203096,2015-16,Jared Sullinger,C/F,81,1914.65,351,806,29,103,103,161,194,479,673,187,75,47,102,209,834,213,0.43548387096774194,0.2815533980582524,0.639751552795031,23.637654320987654,10.296296296296296,8.308641975308642,2.308641975308642,0.9259259259259259,0.5802469135802469,1.2592592592592593,2.580246913580247
203096,2016-17,Jared Sullinger,F,11,117.73333333333333,15,47,3,18,4,8,10,17,27,3,4,1,4,17,37,-29,0.3191489361702128,0.16666666666666666,0.5,10.703030303030303,3.3636363636363638,2.4545454545454546,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.36363636363636365,1.5454545454545454
203097,2012-13,Fab Melo,N/A,6,36.0,3,6,0,0,1,4,0,3,3,0,2,2,1,7,7,-7,0.5,0.0,0.25,6.0,1.1666666666666667,0.5,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.1666666666666667
203098,2012-13,John Jenkins,F/G,61,901.85,131,294,53,138,59,70,17,77,94,56,12,10,40,37,374,-124,0.445578231292517,0.38405797101449274,0.8428571428571429,14.784426229508197,6.131147540983607,1.540983606557377,0.9180327868852459,0.19672131147540983,0.16393442622950818,0.6557377049180327,0.6065573770491803
203098,2013-14,John Jenkins,N/A,13,157.55,16,42,4,18,4,4,3,19,22,11,1,1,11,11,40,-26,0.38095238095238093,0.2222222222222222,1.0,12.11923076923077,3.076923076923077,1.6923076923076923,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.8461538461538461
203098,2014-15,John Jenkins,G,24,297.1166666666667,49,99,21,52,16,19,2,37,39,13,10,0,8,15,135,-25,0.494949494949495,0.40384615384615385,0.8421052631578947,12.379861111111111,5.625,1.625,0.5416666666666666,0.4166666666666667,0.0,0.3333333333333333,0.625
203098,2015-16,John Jenkins,F/G,43,480.31666666666666,71,160,16,51,20,24,8,49,57,35,8,1,27,22,178,-65,0.44375,0.3137254901960784,0.8333333333333334,11.17015503875969,4.1395348837209305,1.3255813953488371,0.813953488372093,0.18604651162790697,0.023255813953488372,0.627906976744186,0.5116279069767442
203098,2016-17,John Jenkins,N/A,4,12.933333333333334,2,5,1,2,2,2,0,1,1,1,0,0,0,0,7,9,0.4,0.5,1.0,3.2333333333333334,1.75,0.25,0.25,0.0,0.0,0.0,0.0
203098,2018-19,John Jenkins,N/A,26,333.1,42,105,22,58,15,18,6,31,37,22,0,2,9,10,121,-49,0.4,0.3793103448275862,0.8333333333333334,12.811538461538463,4.653846153846154,1.4230769230769231,0.8461538461538461,0.0,0.07692307692307693,0.34615384615384615,0.38461538461538464
203099,2012-13,Jared Cunningham,N/A,8,25.700000000000003,6,14,2,3,2,2,1,2,3,1,1,0,2,3,16,-9,0.42857142857142855,0.6666666666666666,1.0,3.2125000000000004,2.0,0.375,0.125,0.125,0.0,0.25,0.375
203099,2013-14,Jared Cunningham,N/A,13,80.15,6,21,1,7,13,16,1,5,6,8,3,0,2,16,26,-2,0.2857142857142857,0.14285714285714285,0.8125,6.165384615384616,2.0,0.46153846153846156,0.6153846153846154,0.23076923076923078,0.0,0.15384615384615385,1.2307692307692308
203099,2014-15,Jared Cunningham,N/A,19,89.01666666666667,12,33,4,13,7,13,1,8,9,10,3,0,7,12,35,-5,0.36363636363636365,0.3076923076923077,0.5384615384615384,4.685087719298245,1.8421052631578947,0.47368421052631576,0.5263157894736842,0.15789473684210525,0.0,0.3684210526315789,0.631578947368421
203099,2015-16,Jared Cunningham,G,44,410.4166666666667,36,105,12,39,36,55,3,35,38,20,14,2,21,41,120,-43,0.34285714285714286,0.3076923076923077,0.6545454545454545,9.327651515151516,2.727272727272727,0.8636363636363636,0.45454545454545453,0.3181818181818182,0.045454545454545456,0.4772727272727273,0.9318181818181818
203100,2012-13,Tony Wroten,N/A,35,271.96666666666664,33,86,4,16,21,29,13,15,28,43,8,4,29,34,91,-57,0.38372093023255816,0.25,0.7241379310344828,7.77047619047619,2.6,0.8,1.2285714285714286,0.22857142857142856,0.11428571428571428,0.8285714285714286,0.9714285714285714
203100,2013-14,Tony Wroten,G,72,1764.6666666666667,345,808,40,188,209,326,69,159,228,217,78,16,204,151,939,-438,0.42698019801980197,0.2127659574468085,0.6411042944785276,24.50925925925926,13.041666666666666,3.1666666666666665,3.013888888888889,1.0833333333333333,0.2222222222222222,2.8333333333333335,2.0972222222222223
203100,2014-15,Tony Wroten,G,30,894.5666666666666,175,434,37,142,120,180,22,64,86,157,48,8,113,72,507,-234,0.4032258064516129,0.2605633802816901,0.6666666666666666,29.818888888888885,16.9,2.8666666666666667,5.233333333333333,1.6,0.26666666666666666,3.7666666666666666,2.4
203100,2015-16,Tony Wroten,G,8,144.3,22,65,3,17,20,37,2,19,21,20,3,0,29,11,67,-68,0.3384615384615385,0.17647058823529413,0.5405405405405406,18.0375,8.375,2.625,2.5,0.375,0.0,3.625,1.375
203101,2012-13,Miles Plumlee,N/A,14,55.03333333333333,5,21,0,0,3,4,12,10,22,2,0,3,3,5,13,-12,0.23809523809523808,0.0,0.75,3.9309523809523808,0.9285714285714286,1.5714285714285714,0.14285714285714285,0.0,0.21428571428571427,0.21428571428571427,0.35714285714285715
203101,2013-14,Miles Plumlee,C/F,80,1963.7166666666667,286,553,0,0,74,132,198,428,626,43,50,90,111,185,646,46,0.5171790235081374,0.0,0.5606060606060606,24.546458333333334,8.075,7.825,0.5375,0.625,1.125,1.3875,2.3125
203101,2014-15,Miles Plumlee,C,73,1194.2666666666667,136,254,0,0,22,46,112,208,320,34,41,66,51,111,294,0,0.5354330708661418,0.0,0.4782608695652174,16.359817351598174,4.027397260273973,4.383561643835616,0.4657534246575342,0.5616438356164384,0.9041095890410958,0.6986301369863014,1.5205479452054795
203101,2015-16,Miles Plumlee,C,61,869.9,140,233,0,0,34,59,94,138,232,16,21,50,40,73,314,-101,0.6008583690987125,0.0,0.576271186440678,14.260655737704917,5.147540983606557,3.80327868852459,0.26229508196721313,0.3442622950819672,0.819672131147541,0.6557377049180327,1.1967213114754098
203101,2016-17,Miles Plumlee,C,45,484.6166666666667,44,92,0,0,25,39,38,57,95,21,18,13,30,73,113,-66,0.4782608695652174,0.0,0.6410256410256411,10.76925925925926,2.511111111111111,2.111111111111111,0.4666666666666667,0.4,0.28888888888888886,0.6666666666666666,1.6222222222222222
203101,2017-18,Miles Plumlee,C,55,917.6666666666666,105,180,0,0,27,60,77,151,228,45,17,30,63,79,237,-157,0.5833333333333334,0.0,0.45,16.684848484848484,4.3090909090909095,4.1454545454545455,0.8181818181818182,0.3090909090909091,0.5454545454545454,1.1454545454545455,1.4363636363636363
203101,2018-19,Miles Plumlee,N/A,18,172.91666666666666,32,48,0,0,16,30,16,23,39,17,6,4,10,14,80,-43,0.6666666666666666,0.0,0.5333333333333333,9.606481481481481,4.444444444444445,2.1666666666666665,0.9444444444444444,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.7777777777777778
203102,2012-13,Arnett Moultrie,N/A,47,541.7,78,134,0,0,18,28,76,69,145,10,17,10,19,43,174,-84,0.582089552238806,0.0,0.6428571428571429,11.525531914893618,3.702127659574468,3.0851063829787235,0.2127659574468085,0.3617021276595745,0.2127659574468085,0.40425531914893614,0.9148936170212766
203102,2013-14,Arnett Moultrie,C,12,187.05,16,38,0,0,4,5,11,24,35,2,8,4,7,22,36,-58,0.42105263157894735,0.0,0.8,15.5875,3.0,2.9166666666666665,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5833333333333334,1.8333333333333333
203103,2012-13,Perry Jones III,F,38,279.8666666666667,39,99,0,2,10,15,12,50,62,10,5,6,15,23,88,0,0.3939393939393939,0.0,0.6666666666666666,7.364912280701755,2.3157894736842106,1.631578947368421,0.2631578947368421,0.13157894736842105,0.15789473684210525,0.39473684210526316,0.6052631578947368
203103,2013-14,Perry Jones III,F/G,62,764.5166666666667,83,181,22,61,28,42,28,86,114,26,14,19,21,62,216,54,0.4585635359116022,0.36065573770491804,0.6666666666666666,12.330913978494623,3.4838709677419355,1.8387096774193548,0.41935483870967744,0.22580645161290322,0.3064516129032258,0.3387096774193548,1.0
